eid,country
2-s2.0-84951124141,iran
2-s2.0-84951124141,united arab emirates
2-s2.0-84953708098,iran
2-s2.0-84953708098,malaysia
2-s2.0-84953708098,united arab emirates
2-s2.0-84946426404,argentina
2-s2.0-84946426404,iran
2-s2.0-84946426404,united arab emirates
2-s2.0-84957882563,iran
2-s2.0-84957882563,united arab emirates
2-s2.0-84959056149,iran
2-s2.0-84959056149,united arab emirates
2-s2.0-84957638542,iran
2-s2.0-84957638542,united arab emirates
2-s2.0-85055805402,iran
2-s2.0-85055805402,united arab emirates
2-s2.0-84955477589,iran
2-s2.0-84955477589,united arab emirates
2-s2.0-84957886065,iran
2-s2.0-84957886065,united arab emirates
2-s2.0-84967194752,iran
2-s2.0-84967194752,united arab emirates
2-s2.0-84994731603,iran
2-s2.0-84994731603,united arab emirates
2-s2.0-85147627245,austria
2-s2.0-85147627245,iran
2-s2.0-85147627245,united arab emirates
2-s2.0-85147622951,austria
2-s2.0-85147622951,iran
2-s2.0-85147622951,united arab emirates
2-s2.0-85015208475,china
2-s2.0-85015208475,iran
2-s2.0-85015208475,united arab emirates
2-s2.0-84988553112,egypt
2-s2.0-84988553112,iran
2-s2.0-84988553112,united arab emirates
2-s2.0-85060576408,iran
2-s2.0-85060576408,united arab emirates
2-s2.0-85060576408,united kingdom
2-s2.0-85015233704,china
2-s2.0-85015233704,iran
2-s2.0-85015233704,united arab emirates
2-s2.0-85013625776,china
2-s2.0-85013625776,iran
2-s2.0-85013625776,united arab emirates
2-s2.0-85014539427,china
2-s2.0-85014539427,iran
2-s2.0-85014539427,united arab emirates
2-s2.0-85013650716,china
2-s2.0-85013650716,iran
2-s2.0-85013650716,united arab emirates
2-s2.0-85015024660,china
2-s2.0-85015024660,iran
2-s2.0-85015024660,united arab emirates
2-s2.0-85015246628,china
2-s2.0-85015246628,iran
2-s2.0-85015246628,united arab emirates
2-s2.0-85029713110,canada
2-s2.0-85029713110,iran
2-s2.0-85029713110,turkey
2-s2.0-85029713110,united arab emirates
2-s2.0-85044637751,iran
2-s2.0-85044637751,united arab emirates
2-s2.0-85040123337,iran
2-s2.0-85040123337,saudi arabia
2-s2.0-85040123337,united arab emirates
2-s2.0-85047207544,iran
2-s2.0-85047207544,japan
2-s2.0-85047207544,united arab emirates
2-s2.0-85042768000,iran
2-s2.0-85042768000,united arab emirates
2-s2.0-85037329589,iran
2-s2.0-85037329589,united arab emirates
2-s2.0-85032938616,iran
2-s2.0-85032938616,united arab emirates
2-s2.0-85035115024,iran
2-s2.0-85035115024,united arab emirates
2-s2.0-85017376057,iran
2-s2.0-85017376057,united arab emirates
2-s2.0-85033585222,germany
2-s2.0-85033585222,iran
2-s2.0-85033585222,united arab emirates
2-s2.0-85028451132,canada
2-s2.0-85028451132,iran
2-s2.0-85028451132,turkey
2-s2.0-85028451132,united arab emirates
2-s2.0-85026863038,iran
2-s2.0-85026863038,united arab emirates
2-s2.0-85031327942,iran
2-s2.0-85031327942,united arab emirates
2-s2.0-85035745212,finland
2-s2.0-85035745212,iran
2-s2.0-85035745212,united arab emirates
2-s2.0-85035745212,united kingdom
2-s2.0-85030457670,germany
2-s2.0-85030457670,iran
2-s2.0-85030457670,turkey
2-s2.0-85030457670,united arab emirates
2-s2.0-85021972642,iran
2-s2.0-85021972642,united arab emirates
2-s2.0-85032727461,iran
2-s2.0-85032727461,united arab emirates
2-s2.0-85028775982,canada
2-s2.0-85028775982,iran
2-s2.0-85028775982,saudi arabia
2-s2.0-85028775982,turkey
2-s2.0-85028775982,united arab emirates
2-s2.0-85019664313,iran
2-s2.0-85019664313,united arab emirates
2-s2.0-85015609032,china
2-s2.0-85015609032,iran
2-s2.0-85015609032,united arab emirates
2-s2.0-85015610055,china
2-s2.0-85015610055,iran
2-s2.0-85015610055,united arab emirates
2-s2.0-85018742699,iran
2-s2.0-85018742699,united arab emirates
2-s2.0-85027453625,china
2-s2.0-85027453625,iran
2-s2.0-85027453625,united arab emirates
2-s2.0-85025840544,iran
2-s2.0-85025840544,united arab emirates
2-s2.0-84978676843,iran
2-s2.0-84978676843,united arab emirates
2-s2.0-85020695776,china
2-s2.0-85020695776,iran
2-s2.0-85020695776,united arab emirates
2-s2.0-85020752978,china
2-s2.0-85020752978,iran
2-s2.0-85020752978,united arab emirates
2-s2.0-85019116741,iran
2-s2.0-85019116741,united arab emirates
2-s2.0-84965009964,iran
2-s2.0-84965009964,united arab emirates
2-s2.0-84983504289,iran
2-s2.0-84983504289,united arab emirates
2-s2.0-85016013075,iran
2-s2.0-85016013075,pakistan
2-s2.0-85016013075,united arab emirates
2-s2.0-85015619096,china
2-s2.0-85015619096,iran
2-s2.0-85015619096,united arab emirates
2-s2.0-85014693581,china
2-s2.0-85014693581,iran
2-s2.0-85014693581,united arab emirates
2-s2.0-85015734948,iran
2-s2.0-85015734948,united arab emirates
2-s2.0-85007586485,iran
2-s2.0-85007586485,pakistan
2-s2.0-85007586485,united arab emirates
2-s2.0-84989172118,iran
2-s2.0-84989172118,united arab emirates
2-s2.0-85014582388,iran
2-s2.0-85014582388,united arab emirates
2-s2.0-85015663178,iran
2-s2.0-85015663178,portugal
2-s2.0-85015663178,united arab emirates
2-s2.0-85015663178,united states
2-s2.0-85009851647,germany
2-s2.0-85009851647,iran
2-s2.0-85009851647,united arab emirates
2-s2.0-85016576076,australia
2-s2.0-85016576076,canada
2-s2.0-85016576076,iran
2-s2.0-85016576076,turkey
2-s2.0-85016576076,united arab emirates
2-s2.0-85034265634,egypt
2-s2.0-85034265634,germany
2-s2.0-85034265634,iran
2-s2.0-85034265634,turkey
2-s2.0-85034265634,united arab emirates
2-s2.0-85013629128,iran
2-s2.0-85013629128,united arab emirates
2-s2.0-85011649725,iran
2-s2.0-85011649725,united arab emirates
2-s2.0-85013158299,iran
2-s2.0-85013158299,united arab emirates
2-s2.0-85011556913,iran
2-s2.0-85011556913,united arab emirates
2-s2.0-85071793519,iran
2-s2.0-85071793519,united arab emirates
2-s2.0-85008692965,iran
2-s2.0-85008692965,united arab emirates
2-s2.0-85012180875,china
2-s2.0-85012180875,iran
2-s2.0-85012180875,united arab emirates
2-s2.0-85018579254,iran
2-s2.0-85018579254,united arab emirates
2-s2.0-85057641525,iran
2-s2.0-85057641525,united arab emirates
2-s2.0-85011898373,iran
2-s2.0-85011898373,united arab emirates
2-s2.0-85032196411,iran
2-s2.0-85032196411,united arab emirates
2-s2.0-85027254203,germany
2-s2.0-85027254203,iran
2-s2.0-85027254203,united arab emirates
2-s2.0-85020019859,iran
2-s2.0-85020019859,united arab emirates
2-s2.0-85009761230,iran
2-s2.0-85009761230,united arab emirates
2-s2.0-85016162392,china
2-s2.0-85016162392,iran
2-s2.0-85016162392,united arab emirates
2-s2.0-85014059952,germany
2-s2.0-85014059952,iran
2-s2.0-85014059952,netherlands
2-s2.0-85014059952,united arab emirates
2-s2.0-85013271923,iran
2-s2.0-85013271923,united arab emirates
2-s2.0-85013271923,united kingdom
2-s2.0-85028237773,iran
2-s2.0-85028237773,united arab emirates
2-s2.0-85014942554,china
2-s2.0-85014942554,iran
2-s2.0-85014942554,united arab emirates
2-s2.0-85042179804,china
2-s2.0-85042179804,iran
2-s2.0-85042179804,united arab emirates
2-s2.0-85020483017,australia
2-s2.0-85020483017,iran
2-s2.0-85020483017,united arab emirates
2-s2.0-85051787912,iran
2-s2.0-85051787912,south korea
2-s2.0-85051787912,united arab emirates
2-s2.0-85045263187,iran
2-s2.0-85045263187,saudi arabia
2-s2.0-85045263187,turkey
2-s2.0-85045263187,united arab emirates
2-s2.0-85045263187,united kingdom
2-s2.0-85049035608,australia
2-s2.0-85049035608,iran
2-s2.0-85049035608,united arab emirates
2-s2.0-85058740042,iran
2-s2.0-85058740042,united arab emirates
2-s2.0-85053408009,iran
2-s2.0-85053408009,saudi arabia
2-s2.0-85053408009,united arab emirates
2-s2.0-85054419506,iran
2-s2.0-85054419506,saudi arabia
2-s2.0-85054419506,united arab emirates
2-s2.0-85056347897,iran
2-s2.0-85056347897,saudi arabia
2-s2.0-85056347897,turkey
2-s2.0-85056347897,united arab emirates
2-s2.0-85053209413,canada
2-s2.0-85053209413,iran
2-s2.0-85053209413,saudi arabia
2-s2.0-85053209413,turkey
2-s2.0-85053209413,united arab emirates
2-s2.0-85059959430,iran
2-s2.0-85059959430,united arab emirates
2-s2.0-85051958594,iran
2-s2.0-85051958594,united arab emirates
2-s2.0-85055455885,iran
2-s2.0-85055455885,united arab emirates
2-s2.0-85048939156,iran
2-s2.0-85048939156,saudi arabia
2-s2.0-85048939156,united arab emirates
2-s2.0-85057416818,iran
2-s2.0-85057416818,united arab emirates
2-s2.0-85055269289,iran
2-s2.0-85055269289,saudi arabia
2-s2.0-85055269289,united arab emirates
2-s2.0-85055263669,canada
2-s2.0-85055263669,iran
2-s2.0-85055263669,saudi arabia
2-s2.0-85055263669,united arab emirates
2-s2.0-85058034898,canada
2-s2.0-85058034898,iran
2-s2.0-85058034898,united arab emirates
2-s2.0-85056525692,iran
2-s2.0-85056525692,syrian arab republic
2-s2.0-85056525692,united arab emirates
2-s2.0-85056531094,iran
2-s2.0-85056531094,united arab emirates
2-s2.0-85049899450,iran
2-s2.0-85049899450,saudi arabia
2-s2.0-85049899450,united arab emirates
2-s2.0-85055038515,australia
2-s2.0-85055038515,canada
2-s2.0-85055038515,iran
2-s2.0-85055038515,saudi arabia
2-s2.0-85055038515,turkey
2-s2.0-85055038515,united arab emirates
2-s2.0-85084631183,iran
2-s2.0-85084631183,united arab emirates
2-s2.0-85054734998,iran
2-s2.0-85054734998,turkey
2-s2.0-85054734998,united arab emirates
2-s2.0-85054734998,united states
2-s2.0-85046169471,iran
2-s2.0-85046169471,united arab emirates
2-s2.0-85052865321,iran
2-s2.0-85052865321,united arab emirates
2-s2.0-85054336079,iran
2-s2.0-85054336079,saudi arabia
2-s2.0-85054336079,united arab emirates
2-s2.0-85046296956,iran
2-s2.0-85046296956,united arab emirates
2-s2.0-85046296956,united states
2-s2.0-85050366684,canada
2-s2.0-85050366684,iran
2-s2.0-85050366684,united arab emirates
2-s2.0-85047241019,australia
2-s2.0-85047241019,china
2-s2.0-85047241019,iran
2-s2.0-85047241019,saudi arabia
2-s2.0-85047241019,united arab emirates
2-s2.0-85051107558,canada
2-s2.0-85051107558,iran
2-s2.0-85051107558,saudi arabia
2-s2.0-85051107558,turkey
2-s2.0-85051107558,united arab emirates
2-s2.0-85052057762,iran
2-s2.0-85052057762,united arab emirates
2-s2.0-85038611589,iran
2-s2.0-85038611589,poland
2-s2.0-85038611589,united arab emirates
2-s2.0-85047346972,iran
2-s2.0-85047346972,saudi arabia
2-s2.0-85047346972,united arab emirates
2-s2.0-85046668768,egypt
2-s2.0-85046668768,germany
2-s2.0-85046668768,iran
2-s2.0-85046668768,turkey
2-s2.0-85046668768,united arab emirates
2-s2.0-85050892816,iran
2-s2.0-85050892816,united arab emirates
2-s2.0-85048525639,iran
2-s2.0-85048525639,pakistan
2-s2.0-85048525639,united arab emirates
2-s2.0-85063467201,iran
2-s2.0-85063467201,united arab emirates
2-s2.0-85062860915,iran
2-s2.0-85062860915,united arab emirates
2-s2.0-85062267420,iran
2-s2.0-85062267420,united arab emirates
2-s2.0-85047100655,iran
2-s2.0-85047100655,united arab emirates
2-s2.0-85046137769,canada
2-s2.0-85046137769,iran
2-s2.0-85046137769,united arab emirates
2-s2.0-85017274299,iran
2-s2.0-85017274299,united arab emirates
2-s2.0-85048699372,iran
2-s2.0-85048699372,saudi arabia
2-s2.0-85048699372,united arab emirates
2-s2.0-85044986825,iran
2-s2.0-85044986825,saudi arabia
2-s2.0-85044986825,united arab emirates
2-s2.0-85044853265,iran
2-s2.0-85044853265,united arab emirates
2-s2.0-85047903968,iran
2-s2.0-85047903968,saudi arabia
2-s2.0-85047903968,united arab emirates
2-s2.0-85044057012,iran
2-s2.0-85044057012,united arab emirates
2-s2.0-85048988950,iran
2-s2.0-85048988950,united arab emirates
2-s2.0-85038814024,iran
2-s2.0-85038814024,saudi arabia
2-s2.0-85038814024,united arab emirates
2-s2.0-85057131812,greece
2-s2.0-85057131812,iran
2-s2.0-85057131812,turkey
2-s2.0-85057131812,united arab emirates
2-s2.0-85044301126,canada
2-s2.0-85044301126,iran
2-s2.0-85044301126,united arab emirates
2-s2.0-85031127696,iran
2-s2.0-85031127696,united arab emirates
2-s2.0-85040950484,iran
2-s2.0-85040950484,united arab emirates
2-s2.0-85028504697,iran
2-s2.0-85028504697,united arab emirates
2-s2.0-85042491423,iran
2-s2.0-85042491423,united arab emirates
2-s2.0-85031108441,iran
2-s2.0-85031108441,sweden
2-s2.0-85031108441,united arab emirates
2-s2.0-85044842886,canada
2-s2.0-85044842886,iran
2-s2.0-85044842886,turkey
2-s2.0-85044842886,united arab emirates
2-s2.0-85034425084,canada
2-s2.0-85034425084,iran
2-s2.0-85034425084,united arab emirates
2-s2.0-85041579036,iran
2-s2.0-85041579036,united arab emirates
2-s2.0-85019574259,iran
2-s2.0-85019574259,united arab emirates
2-s2.0-85031492949,iran
2-s2.0-85031492949,united arab emirates
2-s2.0-85042371585,china
2-s2.0-85042371585,iran
2-s2.0-85042371585,united arab emirates
2-s2.0-85044950187,germany
2-s2.0-85044950187,iran
2-s2.0-85044950187,united arab emirates
2-s2.0-85044968288,iran
2-s2.0-85044968288,united arab emirates
2-s2.0-85044636388,iran
2-s2.0-85044636388,saudi arabia
2-s2.0-85044636388,turkey
2-s2.0-85044636388,united arab emirates
2-s2.0-85044636388,united kingdom
2-s2.0-85044729978,iran
2-s2.0-85044729978,united arab emirates
2-s2.0-85041308505,iran
2-s2.0-85041308505,united arab emirates
2-s2.0-85041662725,egypt
2-s2.0-85041662725,iran
2-s2.0-85041662725,saudi arabia
2-s2.0-85041662725,united arab emirates
2-s2.0-85038352126,china
2-s2.0-85038352126,iran
2-s2.0-85038352126,united arab emirates
2-s2.0-85041362559,iran
2-s2.0-85041362559,united arab emirates
2-s2.0-85041362559,united states
2-s2.0-85034102341,iran
2-s2.0-85034102341,united arab emirates
2-s2.0-85032857679,iran
2-s2.0-85032857679,united arab emirates
2-s2.0-85035135400,china
2-s2.0-85035135400,iran
2-s2.0-85035135400,united arab emirates
2-s2.0-85048246980,iran
2-s2.0-85048246980,united arab emirates
2-s2.0-85044343680,iran
2-s2.0-85044343680,united arab emirates
2-s2.0-85066610600,iran
2-s2.0-85066610600,united arab emirates
2-s2.0-85059510315,iran
2-s2.0-85059510315,united arab emirates
2-s2.0-85050659125,iran
2-s2.0-85050659125,united arab emirates
2-s2.0-85028077001,iran
2-s2.0-85028077001,united arab emirates
2-s2.0-85053903077,iran
2-s2.0-85053903077,united arab emirates
2-s2.0-85043600391,iran
2-s2.0-85043600391,united arab emirates
2-s2.0-85049841946,iran
2-s2.0-85049841946,united arab emirates
2-s2.0-85033723986,iran
2-s2.0-85033723986,united arab emirates
2-s2.0-85046345264,iran
2-s2.0-85046345264,united arab emirates
2-s2.0-85046345264,united states
2-s2.0-86000235844,iran
2-s2.0-86000235844,united arab emirates
2-s2.0-85051362557,iran
2-s2.0-85051362557,united arab emirates
2-s2.0-85059766320,iran
2-s2.0-85059766320,united arab emirates
2-s2.0-85049256838,iran
2-s2.0-85049256838,united arab emirates
2-s2.0-85049256838,united states
2-s2.0-85060220493,iran
2-s2.0-85060220493,saudi arabia
2-s2.0-85060220493,united arab emirates
2-s2.0-85051208137,china
2-s2.0-85051208137,iran
2-s2.0-85051208137,united arab emirates
2-s2.0-85042291784,iran
2-s2.0-85042291784,pakistan
2-s2.0-85042291784,united arab emirates
2-s2.0-85058946817,iran
2-s2.0-85058946817,pakistan
2-s2.0-85058946817,united arab emirates
2-s2.0-85049259901,iran
2-s2.0-85049259901,saudi arabia
2-s2.0-85049259901,united arab emirates
2-s2.0-85048729134,australia
2-s2.0-85048729134,iran
2-s2.0-85048729134,united arab emirates
2-s2.0-85076709012,iran
2-s2.0-85076709012,united arab emirates
2-s2.0-85076709012,united states
2-s2.0-85076443363,india
2-s2.0-85076443363,iran
2-s2.0-85076443363,united arab emirates
2-s2.0-85071500040,iran
2-s2.0-85071500040,united arab emirates
2-s2.0-85077128805,iran
2-s2.0-85077128805,united arab emirates
2-s2.0-85070507763,egypt
2-s2.0-85070507763,hungary
2-s2.0-85070507763,iran
2-s2.0-85070507763,united arab emirates
2-s2.0-85084157524,iran
2-s2.0-85084157524,united arab emirates
2-s2.0-85115986817,iran
2-s2.0-85115986817,japan
2-s2.0-85115986817,united arab emirates
2-s2.0-85068143898,iran
2-s2.0-85068143898,united arab emirates
2-s2.0-85067866647,iran
2-s2.0-85067866647,united arab emirates
2-s2.0-85076878364,iran
2-s2.0-85076878364,pakistan
2-s2.0-85076878364,united arab emirates
2-s2.0-85076904769,iran
2-s2.0-85076904769,pakistan
2-s2.0-85076904769,turkey
2-s2.0-85076904769,united arab emirates
2-s2.0-85076724080,iran
2-s2.0-85076724080,pakistan
2-s2.0-85076724080,united arab emirates
2-s2.0-85085551514,iran
2-s2.0-85085551514,united arab emirates
2-s2.0-85069814788,iran
2-s2.0-85069814788,united arab emirates
2-s2.0-85071262083,iran
2-s2.0-85071262083,united arab emirates
2-s2.0-85071262083,united states
2-s2.0-85062779335,iran
2-s2.0-85062779335,saudi arabia
2-s2.0-85062779335,united arab emirates
2-s2.0-85065185636,iran
2-s2.0-85065185636,saudi arabia
2-s2.0-85065185636,united arab emirates
2-s2.0-85074223591,greece
2-s2.0-85074223591,iran
2-s2.0-85074223591,united arab emirates
2-s2.0-85065025784,iran
2-s2.0-85065025784,saudi arabia
2-s2.0-85065025784,united arab emirates
2-s2.0-85057173324,china
2-s2.0-85057173324,iran
2-s2.0-85057173324,united arab emirates
2-s2.0-85075629795,iran
2-s2.0-85075629795,united arab emirates
2-s2.0-85075629795,viet nam
2-s2.0-85069662918,iran
2-s2.0-85069662918,pakistan
2-s2.0-85069662918,turkey
2-s2.0-85069662918,united arab emirates
2-s2.0-85065432195,china
2-s2.0-85065432195,iran
2-s2.0-85065432195,saudi arabia
2-s2.0-85065432195,united arab emirates
2-s2.0-85065432195,viet nam
2-s2.0-85081053390,iran
2-s2.0-85081053390,slovenia
2-s2.0-85081053390,turkey
2-s2.0-85081053390,united arab emirates
2-s2.0-85072992631,iran
2-s2.0-85072992631,malaysia
2-s2.0-85072992631,united arab emirates
2-s2.0-85072637723,canada
2-s2.0-85072637723,iran
2-s2.0-85072637723,united arab emirates
2-s2.0-85068842725,iran
2-s2.0-85068842725,united arab emirates
2-s2.0-85063638929,iran
2-s2.0-85063638929,united arab emirates
2-s2.0-85066616563,iran
2-s2.0-85066616563,united arab emirates
2-s2.0-85067468725,canada
2-s2.0-85067468725,iran
2-s2.0-85067468725,united arab emirates
2-s2.0-85081591693,iran
2-s2.0-85081591693,united arab emirates
2-s2.0-85065663037,iran
2-s2.0-85065663037,united arab emirates
2-s2.0-85073701258,iran
2-s2.0-85073701258,united arab emirates
2-s2.0-85086923833,iran
2-s2.0-85086923833,united arab emirates
2-s2.0-85066051729,iran
2-s2.0-85066051729,united arab emirates
2-s2.0-85067853012,iran
2-s2.0-85067853012,saudi arabia
2-s2.0-85067853012,united arab emirates
2-s2.0-85069877518,iran
2-s2.0-85069877518,saudi arabia
2-s2.0-85069877518,united arab emirates
2-s2.0-85065573506,iran
2-s2.0-85065573506,united arab emirates
2-s2.0-85074353612,iran
2-s2.0-85074353612,united arab emirates
2-s2.0-85074353612,united states
2-s2.0-85060622281,iran
2-s2.0-85060622281,saudi arabia
2-s2.0-85060622281,united arab emirates
2-s2.0-85070547151,canada
2-s2.0-85070547151,iran
2-s2.0-85070547151,united arab emirates
2-s2.0-85081392267,iran
2-s2.0-85081392267,united arab emirates
2-s2.0-85064656089,australia
2-s2.0-85064656089,iran
2-s2.0-85064656089,united arab emirates
2-s2.0-85070969829,iran
2-s2.0-85070969829,united arab emirates
2-s2.0-85090253864,iran
2-s2.0-85090253864,united arab emirates
2-s2.0-85064692981,china
2-s2.0-85064692981,iran
2-s2.0-85064692981,saudi arabia
2-s2.0-85064692981,united arab emirates
2-s2.0-85067184584,iran
2-s2.0-85067184584,malaysia
2-s2.0-85067184584,saudi arabia
2-s2.0-85067184584,united arab emirates
2-s2.0-85065871595,iran
2-s2.0-85065871595,united arab emirates
2-s2.0-85054683577,iran
2-s2.0-85054683577,united arab emirates
2-s2.0-85065824309,brazil
2-s2.0-85065824309,iran
2-s2.0-85065824309,united arab emirates
2-s2.0-85060231476,belgium
2-s2.0-85060231476,iran
